Job ID,Agency,Posting Type,# Of Positions,Business Title,Civil Service Title,Title Classification,Level,Job Category,Full-Time/Part-Time indicator,Career Level,Work Location,Division/Work Unit,Residency Requirement,Salary From Annual,Salary To Annual,Title Seniority,Borough,Salary Spread,Is Full Time,Is External,Career Level Encoded,Job Category Encoded,Agency Encoded,Borough Encoded,Title Seniority Encoded,Title Classification Encoded,Posting Type Encoded
585584,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Senior Project Manager (Environmental),CITY RESEARCH SCIENTIST,Non-Competitive-5,2,"Engineering, Architecture, & Planning",F,Experienced (non-manager),30-30 Thomson Ave L I City Qns,SSS/Environ+Hazmat/Envrmntl,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",75504.0,86830.0,Manager,Queens,11326.0,1,0,3,123,20,4,3,3,1
552802,FINANCIAL INFO SVCS AGENCY,External,1,SQL ARCHITECT,IT INFRASTRUCTURE ENGINEER,Non-Competitive-5,0,"Technology, Data & Innovation",F,Experienced (non-manager),5 Manhattan West,Ops/Tech Syst CityTime,New York City Residency is not required for this position.,120000.0,132000.0,Standard,Manhattan,12000.0,1,1,3,171,31,2,6,3,0
627409,NYC HOUSING AUTHORITY,Internal,1,ASSISTANT RESIDENT BUILDING SUPT (HA),ASSISTANT RESIDENT BUILDING SU,Competitive-1,0,Administration & Human Resources Building Operations & Maintenance,F,Experienced (non-manager),Bronx Floating Staff,Bronx Property Management,NYCHA has no residency requirements.,54272.0,83117.0,Mid,Bronx,28845.0,1,0,3,1,43,0,4,0,1
568499,DEPT OF ENVIRONMENT PROTECTION,Internal,3,ENVIRONMENTAL ENGINEERING INTERN,ENVIRONMENTAL ENGINEERING INTE,Competitive-1,0,"Engineering, Architecture, & Planning",F,Entry-Level,96-05 Horace Harding Expway,Program Management,New York City Residency is not required for this position,51413.0,59125.0,Junior,Other,7712.0,1,0,1,123,21,3,2,0,1
603553,HRA/DEPT OF SOCIAL SERVICES,Internal,1,HARDWARE ADMINISTRATOR,COMPUTER SPECIALIST (SOFTWARE),Competitive-1,3,"Technology, Data & Innovation Social Services",F,Experienced (non-manager),15 Metrotech,Mgmt Information System-NM,New York City Residency is not required for this position,100743.0,115854.0,Standard,Bronx,15111.0,1,0,3,182,34,0,6,0,1
607690,HRA/DEPT OF SOCIAL SERVICES,Internal,7,PEU OUTREACH SPECIALIST (EHVP),COMMUNITY ASSOCIATE,Non-Competitive-5,0,Administration & Human Resources Social Services,F,Experienced (non-manager),253 Broadway New York Ny,Mayor's Anti-Displ Init Nm,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",47687.536,79362.192,Standard,Manhattan,31674.655999999995,1,0,3,46,34,2,6,3,1
602572,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Project Manager (Land Surveying),CONSTRUCTION PROJECT MANAGER,Competitive-1,2,"Engineering, Architecture, & Planning",F,Experienced (non-manager),30-30 Thomson Ave L I City Qns,SSS/Land Surveyng/Project Mgmt,New York City Residency is not required for this position.,74041.0,85147.0,Manager,Queens,11106.0,1,0,3,123,20,4,3,0,1
556468,DEPT OF ENVIRONMENT PROTECTION,External,1,Electrician,ELECTRICIAN,Competitive-1,0,Building Operations & Maintenance,F,Experienced (non-manager),"Wards Island, N.Y.",Marine Section,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",130790.4,130790.4,Standard,Other,0.0,1,1,3,50,21,3,6,0,0
580559,DEPT OF ENVIRONMENT PROTECTION,Internal,3,Mate,MATE (DEP),Competitive-1,1,"Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),"Wards Island, N.Y.",Marine Section,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",75365.0,75365.0,Standard,Other,0.0,1,0,3,169,21,3,6,0,1
561643,DEPT OF ENVIRONMENT PROTECTION,External,1,ACCOUNTABLE MANAGER,ELECTRICAL ENGINEER,Competitive-1,2,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),"10 Walker Rd, Valhalla NY10595",UPSTATE CAPITAL CONSTR. - IFA,New York City Residency is not required for this position,80557.0,111917.0,Manager,Other,31360.0,1,1,3,131,21,3,3,0,0
512652,HRA/DEPT OF SOCIAL SERVICES,Internal,2,UNIT CLERK,CLERICAL ASSOCIATE,Competitive-1,3,Constituent Services & Community Programs Communications & Intergovernmental Affairs Social Services,F,Experienced (non-manager),"400 8Th Ave., N.Y.",Hasa Hiv/Aids Svcs Admin-NM,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",36390.0,41848.0,Standard,Other,5458.0,1,0,3,88,34,3,6,0,1
600434,OFFICE OF EMERGENCY MANAGEMENT,External,1,"PROGRAM MANAGER, EMERGENCY DATA GOVERNANCE",EMERGENCY PREPAREDNESS SPECIAL,Pending Classification-2,1,"Technology, Data & Innovation",F,Experienced (non-manager),165 Cadman Plaza East,Office of the Chief Operating,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",65000.0,72000.0,Manager,Other,7000.0,1,1,3,171,47,3,3,4,0
611557,DEPARTMENT OF TRANSPORTATION,External,1,Assistant General Counsel,AGENCY ATTORNEY,Non-Competitive-5,2,Legal Affairs,F,Experienced (non-manager),55 Water St Ny Ny,Legal Affairs,New York City Residency is not required for this position,71423.0,107032.0,Mid,Other,35609.0,1,1,3,160,18,3,4,3,0
622939,TAXI & LIMOUSINE COMMISSION,Internal,2,College Intern â Program,COLLEGE AIDE (ALL CITY DEPTS),Non-Competitive-5,1,"Finance, Accounting, & Procurement",F,Student,"33 Beaver St, New York Ny","Budget, Accounting & Purchasng","New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",32240.0,41392.0,Junior,Manhattan,9152.0,1,0,2,135,56,2,2,3,1
587141,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Public Health Adviser I (Part-Time), Bureau of School Health",PUBLIC HEALTH ADVISER (SCHOOL,Competitive-1,1,"Constituent Services & Community Programs Health Policy, Research & Analysis",P,Experienced (non-manager),"139 Myrtle Ave., Brooklyn",SH Medical,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",44532.8,57449.6,Standard,Brooklyn,12916.799999999996,0,0,3,105,22,1,6,0,1
607092,DEPARTMENT OF CITY PLANNING,External,1,Senior Software Engineer (MS-Dynamics),COMPUTER SPECIALIST (SOFTWARE),Competitive-1,3,"Technology, Data & Innovation",F,Experienced (non-manager),"120 Broadway, New York, NY",ITD-Application Service Mgmt,New York City Residency is not required for this position,115854.0,130701.0,Senior,Manhattan,14847.0,1,1,3,171,12,2,5,0,0
534657,NYC HOUSING AUTHORITY,Internal,1,Elevator Oversight Team Administrator,SUPERVISOR OF ELEVATOR MAINTEN,Competitive-1,M2,"Public Safety, Inspections, & Enforcement",F,Manager,Environmental Health & Safety,Environmental Health & Safety,NYCHA has no residency requirements.,64922.0,173486.0,Standard,Other,108564.0,1,0,4,169,43,3,6,0,1
602229,OFFICE OF EMERGENCY MANAGEMENT,External,1,WATCH COMMAND SUPERVISOR,EMERGENCY PREPAREDNESS SPECIAL,Pending Classification-2,1,"Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),165 Cadman Plaza East,Response Bureau,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",70000.0,79000.0,Manager,Other,9000.0,1,1,3,169,47,3,3,4,0
616398,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Communicable Disease Liaison, Bureau of School Health",PUBLIC HEALTH NURSE,Competitive-1,3,Health,F,Experienced (non-manager),30-30 47TH AVE,SH Nursing Services & Prof Dev,New York City Residency is not required for this position,92064.0,92064.0,Standard,Other,0.0,1,1,3,152,22,3,6,0,0
607182,HRA/DEPT OF SOCIAL SERVICES,External,1,SENIOR PROJECT LEADER,COMPUTER SPECIALIST (SOFTWARE),Competitive-1,2,"Technology, Data & Innovation Social Services",F,Experienced (non-manager),15 Metrotech,Mgmt Information System-NM,New York City Residency is not required for this position,93288.0,120190.0,Senior,Bronx,26902.0,1,1,3,182,34,0,5,0,0
571649,HRA/DEPT OF SOCIAL SERVICES,Internal,1,CASE MANAGEMENT SUPERVISOR,ASSOCIATE JOB OPPORTUNITY SPEC,Competitive-1,1,Social Services,F,Experienced (non-manager),470 Vanderbilt Ave,FIA Operations-NM,New York City Residency is not required for this position,51869.0,59649.0,Manager,Other,7780.0,1,0,3,170,34,3,3,0,1
627269,HOUSING PRESERVATION & DVLPMNT,External,1,Project Assistant,COMMUNITY ASSOCIATE,Non-Competitive-5,0,Constituent Services & Community Programs,F,Experienced (non-manager),100 Gold Street,Moderate Rehab Program,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",53000.0,53000.0,Mid,Other,0.0,1,1,3,76,33,3,4,3,0
625465,DEPARTMENT OF FINANCE,Internal,1,Data Analyst Graduate Intern,SUMMER GRADUATE INTERN,Non-Competitive-5,0,"Technology, Data & Innovation Policy, Research & Analysis",F,Student,59 Maiden Lane,Prop Tax Research/Analytics,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",41454.4,51438.4,Junior,Other,9984.0,1,0,2,178,14,3,2,3,1
536975,FINANCIAL INFO SVCS AGENCY,Internal,1,SENIOR PEOPLESOFT SYSTEMS ANALYST,IT PROJECT SPECIALIST,Non-Competitive-5,0,"Technology, Data & Innovation",F,Experienced (non-manager),5 Manhattan West,OPS/Business Support,New York City Residency is not required for this position.,105000.0,120000.0,Senior,Manhattan,15000.0,1,0,3,171,31,2,5,3,1
623520,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Evaluation Reviewer, Bureau of Early Intervention",SR HEALTHCARE PROG PLAN ANLYST,Non-Competitive-5,2,"Constituent Services & Community Programs Health Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),42-09 28th Street,Early Intervention,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",62384.0,95000.0,Standard,Other,32616.0,1,1,3,108,22,3,6,3,0
538985,HRA/DEPT OF SOCIAL SERVICES,Internal,1,ATTORNEY II,AGENCY ATTORNEY,Non-Competitive-5,2,Social Services,F,Manager,4 World Trade Center,Office Of Legal Affairs-NM,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",71423.0,107032.0,Standard,Other,35609.0,1,0,4,170,34,3,6,3,1
557310,DEPARTMENT OF TRANSPORTATION,Internal,1,Records Associate (Per Diem),PUBLIC RECORDS AIDE,Competitive-1,0,Administration & Human Resources,F,Experienced (non-manager),59 Maiden Lane,Litigation Svs and Record Mgmt,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",34091.876000000004,52201.214,Mid,Other,18109.338,1,0,3,0,18,3,4,0,1
